[2026-02-25T00:00:00.000Z] [INFO] Access log initialized
[2026-02-25T13:01:05.756Z] GET / | Status: 304 | Duration: 24ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.781Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.783Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.784Z] GET /media/medical-appointment.png | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.786Z] GET /media/health-report.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.796Z] GET /media/doctor-patient.png | Status: 404 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.799Z] GET /media/whatsapp.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.811Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.813Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 304 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:42.894Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:43.752Z] GET /auth/login | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:43.785Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:43.791Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:43.797Z] GET /media/logo.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:43.806Z] GET /vendor/fontawesome/webfonts/fa-regular-400.woff2 | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:51.758Z] POST /auth/login | Status: 302 | Duration: 130ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:51.773Z] GET /doctor/dashboard | Status: 200 | Duration: 10ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T21:35:51.809Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:51.817Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T21:35:51.821Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T21:47:03.407Z] GET /doctor/dashboard | Status: 200 | Duration: 23ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T21:47:03.441Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T21:47:03.446Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T21:47:03.449Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T21:47:03.487Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:31.116Z] GET /doctor/dashboard | Status: 200 | Duration: 45ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:06:31.179Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:31.187Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:31.191Z] GET /media/logo.png | Status: 304 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:31.296Z] GET /media/logo.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:33.975Z] GET /doctor/critical-patients | Status: 200 | Duration: 47ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:06:37.337Z] GET /auth/logout | Status: 302 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.349Z] GET / | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.388Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.400Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.403Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.407Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.409Z] GET /media/world.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.411Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.412Z] GET /media/medical-appointment.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.419Z] GET /media/health-report.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.428Z] GET /media/doctor-patient.png | Status: 404 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:37.429Z] GET /media/whatsapp.png | Status: 304 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:38.285Z] GET /auth/login | Status: 200 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:38.320Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:38.328Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:38.331Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:44.715Z] POST /auth/login | Status: 302 | Duration: 80ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:44.730Z] GET /patient/dashboard | Status: 304 | Duration: 10ms | IP: ::1 | User: patient@medipoint.com
[2026-02-26T22:06:44.768Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:44.778Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:44.784Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:44.789Z] GET /js/support-chat.js | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:06:44.807Z] GET /patient/measurements | Status: 304 | Duration: 6ms | IP: ::1 | User: patient@medipoint.com
[2026-02-26T22:06:44.809Z] GET /patient/diet-plan | Status: 304 | Duration: 7ms | IP: ::1 | User: patient@medipoint.com
[2026-02-26T22:07:32.901Z] GET /auth/logout | Status: 302 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.907Z] GET / | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.952Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.956Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.957Z] GET /media/world.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.958Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.961Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.965Z] GET /media/medical-appointment.png | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.969Z] GET /media/health-report.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.974Z] GET /media/doctor-patient.png | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:32.979Z] GET /media/whatsapp.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:34.237Z] GET /auth/login | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:34.264Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:34.267Z] GET /media/logo.png | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:43.511Z] POST /auth/login | Status: 302 | Duration: 57ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:43.522Z] GET /doctor/dashboard | Status: 304 | Duration: 7ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:07:43.554Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:07:43.559Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:10:10.553Z] GET /doctor/dashboard | Status: 200 | Duration: 11ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:10:10.573Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:10:10.575Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:10:10.595Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:10:37.772Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:10:37.780Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:23:10.721Z] GET /doctor/dashboard | Status: 200 | Duration: 33ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:23:10.761Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 12ms | IP: ::1 | User: anonymous
[2026-02-26T22:23:10.766Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T22:23:10.770Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:23:10.824Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:25:10.354Z] GET /doctor/dashboard | Status: 200 | Duration: 29ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:25:10.385Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-26T22:25:10.389Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:25:10.392Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:25:10.445Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:28:00.546Z] GET /doctor/dashboard | Status: 200 | Duration: 16ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:28:00.591Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 22ms | IP: ::1 | User: anonymous
[2026-02-26T22:28:00.593Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:28:00.594Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:28:00.631Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:29:08.601Z] GET /doctor/dashboard | Status: 200 | Duration: 9ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:29:08.625Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:29:08.629Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:29:08.638Z] GET /media/logo.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-26T22:29:08.697Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:30:24.713Z] GET /doctor/dashboard | Status: 200 | Duration: 13ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:30:24.741Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-26T22:30:24.744Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:30:24.746Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:30:24.802Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:31:41.225Z] GET /doctor/dashboard | Status: 200 | Duration: 10ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:31:41.240Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:31:41.241Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:31:41.283Z] GET /media/logo.png | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-26T22:32:56.274Z] GET /doctor/dashboard | Status: 200 | Duration: 10ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:32:56.294Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:32:56.296Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:32:56.325Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:33:05.473Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:33:05.484Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-26T22:34:19.717Z] GET /doctor/dashboard | Status: 200 | Duration: 12ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:34:19.743Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:34:19.748Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:34:19.763Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-26T22:34:19.837Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-26T22:34:38.904Z] GET /doctor/dashboard?patient=p1&date=2026-02-17&time=10%3A00+AM&type=Follow-up | Status: 200 | Duration: 11ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-26T22:34:38.937Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-26T22:34:38.948Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-26T22:34:38.952Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.294Z] GET / | Status: 304 | Duration: 40ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.387Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.389Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.391Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.393Z] GET /media/world.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.394Z] GET /media/logo.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.399Z] GET /media/medical-appointment.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.401Z] GET /media/health-report.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.410Z] GET /media/doctor-patient.png | Status: 404 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.412Z] GET /media/whatsapp.png | Status: 304 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.424Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.425Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:04:47.524Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:01.019Z] GET /auth/login | Status: 302 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:01.036Z] GET /doctor/dashboard | Status: 304 | Duration: 8ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-27T00:05:01.065Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:01.070Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.470Z] GET /auth/logout | Status: 302 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.482Z] GET / | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.510Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.515Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.528Z] GET /media/world.png | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.529Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.531Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.532Z] GET /media/medical-appointment.png | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.534Z] GET /media/health-report.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.544Z] GET /media/doctor-patient.png | Status: 404 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:02.547Z] GET /media/whatsapp.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:03.596Z] GET /auth/login | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:03.618Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:03.620Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:05:03.645Z] GET /vendor/fontawesome/webfonts/fa-regular-400.woff2 | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.093Z] GET / | Status: 200 | Duration: 16ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.168Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.172Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.175Z] GET /media/world.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.179Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.181Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.182Z] GET /media/medical-appointment.png | Status: 304 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.185Z] GET /media/health-report.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.196Z] GET /media/doctor-patient.png | Status: 404 | Duration: 12ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.199Z] GET /media/whatsapp.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.200Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.202Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-27T00:07:13.282Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
